url,title,year,text,sector,nationality
https://www.bbc.co.uk/news/articles/cy9dygz1vgxo,"Stress, burnout and hope: NHS workers speak out",2025,"""you have moments when you're human and feel overwhelmed. my way of coping is to take a deep breath, and if i have a chance, go for a 30-second break outside, come back in, then smile again.""

cielito canejo is a specialist respiratory practitioner. like many of her nhs colleagues in london, she experiences times of pressure and stress at work. the covid-19 pandemic caused her to reflect more on her mental well-being.

""the silver lining of the pandemic was that it raised awareness of mental health. for me personally, i no longer felt there was a stigma around it.""

while the pandemic is long over, the pressures on the nhs remain. ms canejo says she worries about the mental health of her colleagues across the sector.

the latest nhs staff survey, published on 13 march, has ranked london as the second worst region in england for morale and burnout (behind the east of england) - with a third of the capital's health workers saying they ""often or always"" feel burnt out because of the job.

london also scored worst in the category of ""work pressure"", with three quarters saying they experienced unrealistic time pressures in their job.

across the nhs, millions of workdays are lost each year due to mental health issues with workload, psychological distress and the pandemic's impact being blamed.

""we worked through the pandemic, serving the nation, and we've had no recovery,"" says dr chaand nagpaul, a north london gp.

""and since then, we've had to deal with the biggest backlog of care in the nhs.

""the number of patients needing to be seen far outweighs our capacity. this is a recipe for creating stress and burnout.""

he says his gp surgery is in an area with one of the lowest doctor-to-patient ratios in the country.

dr nagpaul adds that the capital has pockets of deprivation where health issues are more common.

in addition, he says, compared with some other parts of the country, london gps need more time, in order to provide care for patients who may have english as a second language and for asylum-seekers who may need more help with experiences of trauma.

dr nagpaul co-chairs the charity doctors in distress. it offers support groups and this year is holding an urgent fundraising appeal to help meet demand.

within the nhs, various services are offered to try to help staff with their mental health.

for example, london north west university healthcare nhs trust runs an in-house psychology service and offers on-site exercise sessions. it also brings support directly to staff in the form of a tea trolley.

""we go around with a 'well-being trolley'"", says aderemi shoyebo, ""bringing teas and coffees to staff who otherwise might not get a chance for a break.

""we use it as an opportunity to find out if there's anything they need help with and signpost them to support services.""

for ms canejo, what helped was journalling, and becoming a mental health first aid instructor. through helping others' mental well-being, she found it rewarding to her own.

an nhs london spokesperson said nhs staff were working ""incredibly hard to meet rising demand and care for more patients than ever before, and we know this can take a toll on wellbeing"".

""while there is more to do, the nhs is fully committed to ensuring staff get the support they need, and the health service is now offering more flexible working options than ever before, as well as a range of mental health support available for staff, including access to coaching and wellbeing resources.""

a department of health and social care spokesperson added: ""nhs staff have been overworked for years.

""through ourplan for change,externalwe are turning the nhs around and giving staff the tools they need to deliver the best possible care to patients.""

listen to the best of bbc radio london onsoundsand follow bbc london onfacebook,external,x,externalandinstagram,external. send your story ideas tohello.bbclondon@bbc.co.uk,external",social care,not mentioned
https://www.bbc.co.uk/news/av/uk-england-london-19741395,More rough sleepers found in illegal camps in west London,2012,"a week after police closed down a camp and arrested a group ofillegal immigrants sleeping roughin west london, bbc london has discovered two similar camps nearby.

the uk border agency (ukba) says it is working with other organisations to send home foreign rough sleepers but charities working with migrants say not enough is being done to help those who are homeless.",not mentioned,not mentioned
https://www.bbc.co.uk/news/uk-england-london-65043153,Covid pandemic: Four in 10 Londoners switch to hybrid work - data,2023,"jennifer panxhi took her business online when the pandemic hit

it has been three years since then prime minister boris johnson said we had to stay at home because of covid-19 and only go out for exercise or shopping.

in that time, the way many of us work and shop has completely changed.

data from the office for national statistics (ons) shows that before the pandemic, about 12% of adults reported working from home but - during the lockdown - almost of half of us were doing it.

lockdown may seem like a memory, but some of our habits have stuck.

hybrid working is here to stay, say managers

londoners have the highest levels ofhybrid working than anywhere else in great britain,with four in 10 balancing working from home with commuting into work, the ons data says.

and this is having an effect on businesses based near offices.

jennifer panxhi owns jen's plants and florist, just off brick lane, near the city.

she said she had to adapt and take her business online because of the lockdown: ""i thought, 'i'm not going to let the pandemic stop me'.

""the footfall has shrunk, however, we have a good presence on google,"" she added.

abia vizeoli runs smoko loko near liverpool street station. she said demand had fallen since the pandemic and she was now employing fewer staff.

""before it was six people, now it's only three,"" she said.

abia vizeoli's staff numbers have halved since the pandemic

ms vizeoli said she used to have people queue at her stall and hoped demand would return.

both business owners said the city was quiet on a friday; figures show londoners come into the office more during the middle of the week.

data from freespace, which tracks office usage, shows offices are half as busy as they were in 2020 on a monday in february.

richard burge, of the london chamber of commerce, said: ""it's becoming a very three-day-a-week city.

""it has a knock-on effect. that means the pubs and the restaurants don't open, or they're very under occupied.""

mr burge said it was going to be ""very hard"" for business owners to adapt to the change in work pattern.

businesses still want to maintain an office presence in london

despite the move to remote working, some business owners still want to have a presence in the capital.

lewis beck, of cbre, a global firm that advises businesses on real estate, said: ""central london office take-up is now only 6% lower than pre-pandemic levels.""

he added businesses had to ""earn the commute"", with offices being designed to provide something staff could not get at home.

the pandemic took many lives and many lost livelihoods. london seems to be recovering but the ons figures reveal a different way of working in the capital has emerged.

follow bbc london onfacebook,external,twitter,externalandinstagram,external. send your story ideas tohellobbclondon@bbc.co.uk,external",shop,not mentioned
https://www.bbc.co.uk/news/uk-england-london-18841326,London 2012: Old print works converted into arts centre,2012,"the community arts centre was converted from a derelict print works

a community arts centre, converted from a derelict print works next to the olympic park, has opened its doors to the public.

the hackney wick fish island cultural centre, also known as the white building, includes a locally-run cafe and studio space for artists.

organisers said it would be a place where visitors can enjoy cultural activities during and after the games.

arts and education charity space will run the centre.

space chief anna harding said: ""it places art and artists at the heart of change and opens up the waterfront for public enjoyment.

""the white building demonstrates that quality buildings and space for artists are worth retaining in regeneration.""

the white building is part of the work of the london legacy development corporation (lldc) to improve the areas surrounding the future queen elizabeth olympic park, as the olympic site will be known when it reopens from july 2013.

lldc chairman daniel moylan said: ""the white building and our other public realm projects are examples of how we are already delivering an olympic legacy now.

""small interventions like this can make a big difference in building community spirit and improving the quality of areas around the park.

following a competition, david kohn architects , in collaboration with michael pawlyn from exploration architecture, was commissioned to design the fit out of the two storey building.

architect david kohn said: ""we are delighted to have played a part in turning the white building into an extraordinary new cultural venue.""",not mentioned,not mentioned
https://www.bbc.co.uk/news/uk-england-london-59050074,"Budget: Help us get more than 100,000 young Londoners into work, boroughs urge",2021,"as the chancellor sets out his budget, london councils has urged rishi sunak to upgrade support for the 100,000 young jobseekers in the capital.

london already has the worst youth unemployment rate in the uk, with one in five young people out of work.

with the furlough scheme ending last month, 25,000 more young people are also now at risk of unemployment.

councillors are calling for an urgent rethink of of existing jobseeker support schemes.

two young londoners, zara and serena, have told the bbc about the struggle they went through to find work and how vital support schemes like kickstart can be for people like them.

zara now has a short-term placement at an arts charity

zara said her time job hunting was ""very stressful"" until she secured a placement at an arts charity, where she is picking up key computing skills.

she said: ""a lot of people think you're just being a bum, that it's easy to go out and get a job.

""it's not easy to just go out and get a job -- that's why we're in this position in the first place.""

serena is now working in events management

serena was working as a checkout assistant before she got her big break with a job in events management.

she said: ""it's frustrating when you know you have the skillset but you just don't have access, that foot in the door, to the industry where you want to work.

""when you're constantly applying and either not getting a response or getting a negative response back, it's just about keeping going and about networking to find opportunities.""

live: sunak unveils spending plans in budget for 'new age'

budget 2021: sunak promises new post-covid economy

manny hothi, chief executive at trust for london, outlined the barriers young people face when it comes to finding and keeping a job that support schemes like kickstart can help them overcome.

he said: ""one common barrier is lacking contacts in and knowledge of growth sectors, such as tech and life sciences.

""another is needing to improve 'soft' skills such as communication and timekeeping.

""some young people are not able to afford commuting costs, particularly if they are on lower wages.""

repurpose kickstart scheme funding to create london kickstart plus - which would provide support for disadvantaged young londoners.

offer early entry to the restart programme and other programmes, and more intensive day one support, to those coming off furlough and those who have more barriers to getting a job.

extend, with transport for london, the zip card scheme to londoners aged 18-24 for the first six months of employment, as cost of travel is proving a barrier to employment.

reform the apprenticeship levy to provide clear incentives to employers to offer entry-level apprenticeships.

gain a fair share of the uk shared prosperity fund and adult education budget for london - to fund employment and skills projects for young people and more broadly.

councillor darren rodwell, deputy chair of london councils, a cross-party group representing the capital's 32 borough councils and the city, urged the chancellor to recognise the value of these schemes and ramp up support for london's 107,000 unemployed young people, so they could get the same opportunities.

""it can't be right that london has a higher than average rate of young people unemployed,"" he said.

""we need our young people to be ready for tomorrow's jobs.""

mr rodwell said london had suffered the worst impact of the pandemic as the country's business hub, which had further damaged young people's job prospects.

he urged the chancellor not to start ""levelling down"" support for the capital's unemployedin the budget.",not mentioned,not mentioned
https://www.bbc.co.uk/news/articles/cde6w8nygedo,Immigration staff charged with theft from migrants,2025,"the six officers from kent, surrey and london are charged with theft and money laundering

six immigration officers have been charged following an investigation into thefts from migrants and money laundering.

five of the officers are facing charges including conspiracy to steal and misconduct in public office, the crown prosecution service (cps) said.

all six, who are from surrey, kent, berkshire and london, have been charged with money laundering offences.

malcolm mchaffie, head of the cps special crime division, said: ""our prosecutors have worked to establish that there is sufficient evidence to bring the case to court and that it is in the public interest to pursue criminal proceedings.""

the charges follow a home office investigation into thefts and money laundering between  august 2021 and november 2022.

besmir matera, 36, from reigate, surrey, is charged with conspiracy to steal, misconduct in public office, concealing, disguising, converting, transferring or removing criminal property, obtaining leave to enter to remain in the united kingdom by deception, and three counts of possession of an identity document with improper intention.

jack mitchell, 33, of dover, kent, is charged with conspiracy to steal, misconduct in public office, and concealing, disguising, converting, transferring or removing criminal property.

lee-ann evanson, 42, of bracknell, berkshire, is charged with conspiracy to steal, misconduct in public office, and concealing, disguising, converting, transferring or removing criminal property.

john bernthal, 53, of welling, south-east london, is charged with conspiracy to steal, misconduct in public office, and concealing, disguising, converting, transferring or removing criminal property.

ben edwardes, 45, of bexleyheath, south-east london, is charged with conspiracy to steal, misconduct in public office, and concealing, disguising, converting, transferring or removing criminal property.

david grundy, 43, of croydon, south london, is charged with concealing, disguising, converting, transferring or removing criminal property.

the six are due to appear at westminster magistrates' court on 29 january.

follow bbc kent onfacebook,external, onx,external, and oninstagram,external. send your story ideas tosoutheasttoday@bbc.co.uk,externalor whatsapp us on 08081 002250.",not mentioned,not mentioned
https://www.bbc.co.uk/news/uk-england-london-27136549,Banksy street works to be auctioned in London,2014,"the exhibition organisers believe the artworks could fetch more than â£2m collectively

a collection of street art by banksy, removed from walls, has gone on display at a london hotel before the works are sold at auction.

the seven artworks on show include no ball games, liverpool rat and girl with balloon.

banksy said the exhibition did not have his consent. auction house bonhams said buyers should be wary of buying artwork which had not been authenticated.

organiser sincura group said it ""sensitively salvages"" artwork.

no ball games was stencilled by banksy on a wall in london

banksy's 2rat mural has been valued at â£200,000

director tony baxter said the company had not gained financially from any sales of banksy's street work, and that it did not ""steal or condone any acts of vandalism or theft"".

the practice has attracted critics, with protests being held against the removal and auction of a slave labour mural which was on the side of a poundland store in wood green, north london.

ina statement,external, mr baxter said: ""the sincura group are approached by building owners to remove the artwork illegally painted on their sites.

""the building owners have not asked for the art to be placed on their premises or for the on-going attention received from it.

""what is more, they run the very real risk of having a grade 2 listing applied to their premises which seriously affects their business operations and resale value. though loved by the public these are often a hindrance to the building owners.""

on hiswebsite, banksy,externalsaid: ""the stealing banksy exhibition in london has been organised without the involvement of consent of the artist... this show has got nothing to do with me and i think it's disgusting people are allowed to go around displaying art on walls without getting permission.""

banksy recently created this mural in cheltenham; however it has since been vandalised

protests were held when a banksy in north london was removed from the side of a poundland store

ralph taylor, the director of the uk board of contemporary art at bonhams, said sincura was trying to establish a market in selling banksys and to do that, this exhibition had the aim of generating credibility.

""none of the art work has been authenticated so whether they are sellable is a moot point,"" he said.

in 2008, banksy set up pest control to verify his artworks, however it only authenticates canvases and prints created by the artist, not his street works.

""people need to know what they are buying,"" said mr taylor, adding: ""bonhams and other auction houses would not entertain the selling of an artwork which doesn't have a certificate of authenticity.

""street artworks are easy to replicate as people could just download a stencil. without the signature flourishes of an artist's paint brush it is harder to verify. it just seems to me to be a bit of a brick wall.

""it is up to the living artist to say what is legitimate or not.""

the artworks are on display at me london on the strand until sunday. entry costs â£17.50.

the sincura group said an auction using online and sealed bids would conclude on sunday.

in february, the mural kissing coppers fetched $575,000 (â£345,000) at a us auction after being removed from the wall of a brighton pub.",hotel,not mentioned
https://www.bbc.co.uk/news/av/uk-england-london-19405919,London's jobless young to work for benefits in pilot scheme â,2012,"londoners who struggle to find work after leaving school may now have to carry out 13 weeks work experience in order to qualify for benefits.

the pilot scheme, which aims to stop young people moving straight from education and on to benefits, is being tested in half of all london boroughs.

sonja jessop spoke to london mayor boris johnson, labour member of the london assembly john biggs and conservative employment minister chris grayling.",not mentioned,not mentioned
https://www.bbc.co.uk/news/uk-england-london-43065705,London-registered minicabs 'working in other cities',2018,"drivers for private hire operators like uber can take jobs far from where they are registered

more than 3,600 transport for london (tfl)-registered private hire drivers have addresses as far away as bradford and cardiff.

letters released by the mayor of london's office show there were 747 tfl-registered minicab drivers in birmingham and 378 in bristol.

it means local councils in those areas have no control over drivers' licensing or the number of cabs on their roads.

sadiq khan has asked the government for greater licensing powers.

he is calling on the department for transport (dft) for powers to cut the number of licences issued in london and for minicab journeys to begin or end where the driver is registered.

a tfl map included in the letters, and released after a bbc freedom of information request, shows how far these drivers are from the capital.

the dft said it was monitoring concerns about private hire licensing.

analysis: bbc london transport correspondent tom edwards

it will come as no surprise to many that minicab regulations are again being shown up as unfit for purpose.

there is meant to be something called a ""triple licensing lock"" where a job from a passenger can only be accepted if the vehicle, the driver and the booking are under the jurisdiction of the same authority - in this case tfl.

but the lock doesn't work anymore, because minicab apps like uber means drivers can quite legitimately live and work anywhere in the uk even though they are registered under tfl. you can use the uber app anywhere to find a car: in the past you'd ring a local number or go to a local shop.

we now have a situation where local authorities across the country, as far north as blackburn, bradford and york, have no jurisdiction over tfl minicabs in their own towns.

tfl has even sent officials to places such as brighton because there are so many tfl drivers there.

the mayor wants a change in the law so the journey has to start or end in the area the minicab is licensed. but at the moment, technology has again outpaced regulation.

london-registered drivers are living far from the capital

steve wright, chairman of the licensed private hire car association, criticised the mayor's proposed ban on cross-border hiring, saying it would make the current situation worse.

""it would be overly prohibitive, and wouldn't solve the problem of app users showing themselves available in areas far from where they are licensed,"" he said.

""it would also have a catastrophic effect on the environment, as drivers would have to return to the area they were registered to start new jobs, leading to them driving many dead miles.""

a spokesperson for uber said it would be introducing changes that mean in future drivers will only be able to use the app within the region in which they are licensed.

a mayor of london spokesperson said: ""it's time the government gave sadiq the power to cap these numbers and also urgently end the ridiculous practice of drivers being licensed in one area with the sole intention of working elsewhere in the country.""

the dft said: ""the licensing of taxis and private hire vehicles is a matter for local authorities. however we are aware of the concerns regarding the changing landscape of the market, and continue to monitor this.""","private hire, shop",not mentioned
https://www.bbc.co.uk/news/uk-england-london-41414672,Illegally demolished east London homes must be re-built,2017,"the three properties in coldharbour conservation area were demolished without planning permission in july 2016

illegally demolished victorian-era houses in an east london conservation area must be rebuilt ""brick by brick"", a council has ordered.

the properties in east ferry road, near canary wharf, survived heavy bombing during the blitz but were knocked down without planning permission in 2016.

tower hamlets council said the owners were unable to give a credible explanation for the demolition.

the owners are appealing the council's decision.

under the current enforcement orders the owners have 18 months to rebuild the properties.

the three properties had survived heavy bombing during world war two that destroyed much of the surrounding area

john biggs, mayor of tower hamlets, said: ""many local people were understandably distressed by the demolition of these properties.

""it was my view at the time that the owners should be made to replace these properties like for like, brick by brick.""

german bombing raids destroyed most of the other homes in the area during the second world war.

the council said the demolished buildings were considered to be ""of historical interest, value and importance"".

the properties' owners have not responded the bbc's request for comment.",not mentioned,not mentioned
https://www.bbc.co.uk/news/av/uk-england-london-30220412,Illegal magazine for drug users on sale in London,2014,"a magazine which allows drug users to make money to fund their habit has gone on sale in hoxton, east london.

called illegal, it is based on a danish publication and like the big issue, vendors get to keep the money they make but in this case it is made clear the money is for drugs.

josie, a magazine vendor, explains why she likes the magazine, while louis jenson, founder of illegal uk, says it provides an alternative to crime.

the big issue's jim mullen says the magazine does not provide support for users to get off drugs.",not mentioned,not mentioned
https://www.bbc.co.uk/news/av/uk-politics-66339805,"The Tory' mayoral candidate says the expansion will affect ""hard working Londoners"".",2023,"london's conservative mayoral candidate susan hall said the expansion would affect ""hard working londoners"".

'good news for london' says khan, as â£12.50 ulez expansion approved",not mentioned,not mentioned
https://www.bbc.co.uk/news/uk-england-london-34590455,"Quarter of Londoners 'in poverty', though majority work",2015,"a volunteer sorts through donations at one of the london foodbanks used by poorer families

a quarter of london's 8.6m people live in poverty, the majority of them in working families, according to a new report.

more than a million of the 2.2m people in poverty come from a family where at least one person works.

while joblessness in the capital is at its lowest since 2008, the charitytrust for london,externalsaid the fall had not cut poverty.

nearly a fifth of jobs pay less than thelondon living wage,external.

low wages and high housing costs mean 37% of the capital's children now live in a family in poverty.

but the report also said london children on free school meals did better in gcses than their peers in the rest of england.

two men sleeping rough in kentish town, north london

london's poverty profile (pdf),external, which is compiled by the new policy institute, looked at the effects of the housing boom and how london had recovered from the recession.

while the number of pensioners in poverty has fallen by 30% in the last decade, both housing and work have become more insecure, with more families in temporary or private rented accommodation.

the average private rent in london is now â£1,600 a month, more than double the average for england.

in 2014/15 london had 7,500 rough sleepers, the highest figure ever recorded.

hannah aldridge, one of the report's authors, said:  ""when people talk about 'generation rent', they normally think of young working adults unable to save a deposit. but the 260,000 children growing up in private rented poverty are at the sharp end of london's housing crisis, living in expensive, often low-quality homes without long-term security.""

a government spokesperson said that the introduction of anational living wage,externaland an increase in the personal tax allowance would raise working families' incomes.

""our affordable house-building efforts have exceeded ambitions and delivered more than 260,000 affordable homes, 35,000 of which have been built in london.""",security,not mentioned
https://www.bbc.co.uk/news/uk-england-london-30948687,London Underground station worker stabbed in face,2015,"the station temporarily closed but reopened shortly after midday

a london underground (lu) worker has been stabbed in the face in the ticket hall of a station.

the male customer service assistant, reported to be in his 30s, was attacked at around 10:40 gmt at lancaster gate station.

the injured man was taken to hospital. the station was temporarily closed while police attended but reopened shortly after midday.

british transport police said a 40-year-old man was arrested at the scene.

lu's chief operating officer nick brown said: ""this was a horrible, unprovoked attack.""",not mentioned,british
https://www.bbc.co.uk/news/articles/c24ldzq0l7do,Traffic wardens to begin industrial action,2025,"motorists in part of south-east london are less likely to be hit with penalty charge notices (pcns) this week as traffic wardens begin industrial action.

on monday 10 november, civil enforcement officers in bromley will embark on action short of a strike for a week, after pay talks with their employer broke down.

bromley traffic wardens who are gmb union members rejected car park operator apcoa's offer of â£13 an hour, which they say is substantially lower than the pay equivalent workers receive in neighbouring boroughs, and also below thelondon living wageof â£14.80.

according to the union, apcoa employees performing the same roles in lambeth and wandsworth earn â£15 an hour.

union members voted to take action last month on a turnout of 72%.

they say they ""just want fair pay and respect for the job we do"", with ""bad weather, short staffing and constant public pressure"" a feature of their work.

the industrial action will see traffic wardens performing only their contractual duties and no voluntary or discretionary tasks.

they will not issue pcns ""beyond what is strictly required"" and will decline non-contractual overtime or extra duties.

as required under the road traffic act, they will be prioritising keeping traffic moving safely and efficiently.

according to the union, ""their role will focus solely on maintaining road safety and compliance by encouraging drivers to move on where necessary"".

the gmb said the action was likely to cause serious disruption to parking enforcement across the borough.

gmb regional organiser craig prickett said: ""apcoa's offer of â£13 an hour is unacceptable when other contractors in similar roles are being paid significantly more. our claim for â£17 per hour is reasonable, benchmarked against other companies in the sector and reflects the responsibility of the role.

""bromley council can't hide behind its contractor â they commission and profit from this contract, and the workers who deliver it deserve a proper wage. our members will maintain the contract, but they will do only what they are paid to do, nothing more.

""we call on apcoa and bromley council to come to the table with a meaningful offer â not a few pence here and a few pence there, which is just further frustrating the members.""

a council spokesperson said: ""as we have previously outlined, we are aware of ongoing discussions between the employer and employee representatives and, whilst we are hopeful for a positive outcome, it would not be appropriate for the council to comment given that the council is not the employer.""

listen to the best of bbc radio london onsoundsand follow bbc london onfacebook,external,x,externalandinstagram,external. send your story ideas tohello.bbclondon@bbc.co.uk,external",not mentioned,not mentioned
https://www.bbc.co.uk/news/uk-england-london-35493706,Poor part-time pay in London 'stops mothers working',2016,"most part-time jobs in london are poorly paid and low-skilled

part-time work is growing fast in london, but much of it is poorly paid, according to the london assembly.

mothers in the capital face particular difficulty in finding jobs that enable them to combine work with childcare.

only 60% of women with dependent children are in work compared with 69% in the rest of the uk.

and nearly half of all 18-24 year-olds and part-time staff are paid less than the london living wage (llw) of â£9.40 per hour.

unlike older workers, under-25s cannot top up their pay with means-tested benefits.

more than two-thirds of hotel workers now earn less than the llw, as do more than half of retail staff, and the proportions have grown since the financial crisis of 2008.

the assembly's report calls on the next mayor to consider making the llw compulsory for all london businesses by 2020.

less than half of shopworkers earn the london living wage

it says the current mayor, boris johnson, has ""fallen short of the mark"" in his aim to create ""fulfilling"" jobs for londoners, prioritising the quantity of jobs over their quality.

""many londoners are unable to work to their potential, using neither their full talent nor flair,"" it says.

""london's economy, while successful, is not as productive as pre-recession trends implied; and many of the available jobs, particularly in the low pay sectors, are far from fulfilling.""

a spokesman for mr johnson said: ""the mayor has worked tirelessly to ensure all londoners have access to fulfilling and sustainable jobs.

""the number of companies paying the london living wage increased from 27 in 2008 to more than 700 today.""

fiona twycross, the chair of the london assembly economy committee, said women would struggle to return to work after having children if they were not paid enough to cover the cost of childcare.

""partly it's the attitude that it's difficult to have people working flexibly.... it's still unusual for people to be jobsharing.

""it's a shame for the individuals concerned, and it's not good for the economy if we're not using women returning to work at their full capacity.""

emma stewart, the joint ceo of the timewise foundation, said people who wanted a ""quality"" job advertised as part-time were fishing in a market that constituted 3% of advertised vacancies.

""women downgrade. the answer is to encourage employers to think about how open they could be to part-time or flexible working at the point of hire.""

consider making the llw compulsory for london businesses by 2020

offer business rates discounts to firms that pay the wage

consider creating a london-wide careers advancement service for the low-paid

work with hotel and restaurant chains to raise wages

call for all job advertisements to include pay and contract details

require restaurants to display their tipping policies","hotel, restaurant, retail",not mentioned
https://www.bbc.co.uk/news/uk-england-london-66663556,Pret a Manger fined over London worker stuck in freezer,2023,"an investigation found there was no suitable risk assessment for employees in temperature-controlled environments

pret a manger has been fined â£800,000 after a worker was stuck in a walk-in freezer for two and a half hours.

the employee, wearing only jeans and a t-shirt, tried to keep warm by moving around but feared for her life and was treated for suspected hypothermia.

after the incident in london in 2021, it was found there had been no suitable risk assessment.

the chain pleaded guilty to a health and safety offence at westminster magistrates' court on tuesday.

westminster city council, which investigated the incident, said the worker became trapped in the freezer, which typically had its temperature set at -18c, at the chain's victoria coach station shop on 29 july that year.

she was eventually found in a state of distress by a colleague.

while in the freezer, she found her breathing was becoming restricted and she began to lose sensation in her thighs and feet.

at one point, she tried to tear up a cardboard box to use as cover from the ventilator blowing out cold air, but her hands were too cold to break it.

an investigation found there was no suitable risk assessment for employees working in temperature-controlled environments.

pret's reporting system revealed there had been several call-outs relating to defective or frozen push buttons in the previous 19 months.

on one occasion at the same remote kitchen, a worker became stuck in the walk-in freezer after being unable to open the door from the inside. in that incident in january 2020, the internal door release mechanism was not working.

westminster city council's deputy leader and cabinet member for communities, public protection and licensing, aicha less, said: ""overlooking basic safety measures can have the most serious consequences.

""we hope the significant fine awarded in court acts to all businesses as a warning.""

a pret a manger spokesman said: ""we have carried out a full review and have worked with the manufacturer to develop a solution to stop this from happening again.

""following the incident, we have revisited all our existing systems and where appropriate, enhanced these processes, and have co-operated fully with westminster city council's investigation.""",shop,not mentioned
https://www.bbc.co.uk/news/uk-68596824,Banksy: Artist confirms new London tree mural is his own work,2024,"watch: new london tree artwork is ''unmistakably banksy''

banksy has confirmed that he is behind a new artwork that appeared in north london on sunday.

the street artistuploaded before and after pictures of the finsbury park mural to social media on monday,external.

it shows green paint sprayed on a wall behind a cut-back tree to look like foliage, with a stencil of a person holding a sprayer next to it.

crowds have gathered to see the mural, with one local saying they were ""proud"" their street had been chosen.

""it feels like a personal message to us residents, we just feel so proud,"" said wanja sellers, who lives along the street from the mural.

former labour leader jeremy corbyn told the pa news agency he was ""delighted"" to see the artwork in his islington north constituency.

""banksy's come to finsbury park with a bit of greenery in a place that needs a bit more greenery. we're the most densely populated constituency in the country and i'm just delighted,"" the mp said.

the mural shows a ""great arterial spray of green paint"" across a white wall, accompanied by a ""classic banksy-style stencil"", according to james peak, who createdthe bbc radio 4 series the banksy story.

he says it probably would have been created using a pressure hose or fire extinguisher.

the colour of the green paint used matches that used by islington council for signs in the local area, which mr peak said demonstrated banksy's eye for detail.

""when you step back it looks like the tree is bursting to life, but in a noticeably fake and synthetic way.

""it's spring now, and this tree should be bursting forth with leaves, but banksy must have cycled past and thought how miserable it looks,"" he said.

before the artist confirmed it was his piece of work, islington councillor flora williamson said it would be ""incredible"" to have a banksy artwork ""right in the middle of social housing and one of the poorest parts of the borough"".

""i think it adds intrigue and culture and brings the area to life,"" she said.

islington council said its graffiti removal team is aware of the artwork and won't remove it.

the council believes the cherry tree in the foreground of the artwork is around 40-50 years old and is in declining health, with decay and fungi damage.

it says it has been maintaining and pruning the tree for some time - both for safety, and to help prolong its lifespan - and will continue working to keep the tree alive.

who is banksy? everything we know about anonymous artist

men re-bailed as banksy sign theft case continues

rare banksy collection to go under the hammer in newcastle - bbc news

the elusive artist usually confirms his work on his website and social media, and on monday he posted images of the artwork on instagram with no caption.

in his post, the starkly bare tree can also be seen with a plain white wall behind it - prior to creation of the mural.

alex georgiou, whose company owns the building with the mural on, said he found out about it late on sunday night, and came down to see it for the first time the morning after.

he said the building was currently vacant and on the rental market.

""the question is, what do i do with it now? what am i meant to do with it now? i definitely plan on keeping it on there and letting people enjoy it, everyone's loving it which is great, i just can't really believe it, still, to be honest,"" he said.

banksy is one of the world's most famous artists, but his identity remains, officially at least, unknown.

his most famous works includekissing coppers(2004) and girl with balloon (2006),which was shredded in a stunt following its sale at auction in 2018.

the artist's most recent known piece, a stop sign with three military drones on it, was stolen just hours after it had been confirmed as authentic in december last year.

in february,two men were re-bailed for theft, with officers still trying to track down the artwork, which was taken from a south london street.

speaking to bbc radio 4's today programme, mr peak said that by incorporating a tree into the artwork, banksy has ""solved an emerging problem"" of people trying to steal his work.

""i don't think anyone is going to be able to nick this... how are you going to steal a tree?""

the colour used for the artwork is the same as that of the islington council signs, as seen in the foreground",not mentioned,not mentioned
https://www.bbc.co.uk/news/articles/cgey82wggw2o,Oxford Street candy shop's illegal goods destroyed,2024,"the seized products were valued at more than â£2,800

more than 600 items for sale at an oxford street candy shop have been incinerated after a trading standards raid.

the central london store had american cereal, crisps and fizzy drinks seized by westminster city councilâs environmental health team.

the products, valued at more than â£2,800, contained additives, colourings and e-numbers that were either banned in the uk or above the legal limit.

adam hug, leader of westminster city council, said: ""we are continuing to make the lives of unscrupulous traders a nightmare through regular enforcement action.""

the business was required to pay for the destruction of the products

several of the chocolate bars seized in the raid on 6 september were not labelled in english, meaning consumers were unable to check the products for ingredients, sell-by dates or allergens, the council said.

trading standards teams also uncovered lucky charms cereal with more than double the uk limit for artificial food colourings.

the shop had been found to be selling ""carcinogenic"" american sweets back in february, the council said.

in the past three months, 2,374 non-compliant products were destroyed from the premises.

these included swedish fish and hot tamales sweets, which are banned in the uk.

mr hug warned that there would be more raids on shops in the coming weeks.

listen to the best of bbc radio london onsoundsand follow bbc london onfacebook,external,x,externalandinstagram,external. send your story ideas tohello.bbclondon@bbc.co.uk,external",shop,not mentioned
