url,title,year,text,large_region,local_region
https://www.bbc.co.uk/news/uk-england-kent-22613998,Six illegal workers found at businesses in Kent,2013,"Six illegal workers face being deported back to India after they were detained by immigration officials following raids at three businesses in Kent.

Two men were found working in breach of their visas at a fish and chip shop in Rochester, while another was held at an ice-cream van in Gravesend.

Immigration enforcement officers also found three men from India working illegally at a premises in Canterbury.

All three businesses were given penalty notices for employing illegal workers.

The Home Office said in order to avoid fines of up to Â£10,000 per employee, they would have to provide evidence that the correct pre-employment checks were made on the men.",England,Kent
https://www.bbc.co.uk/news/world-us-canada-67947334,New York synagogue with illegal tunnel receives emergency work orders,2024,"Watch: Video shows arrests over tunnel at NYC synagogue

Parts of a historic New York synagogue have been ordered to be vacated, after a secret tunnel constructed underneath it destabilised the sanctuary.

A fight erupted on Monday between police and community members who dug the tunnel, after a cement truck arrived to fill it. Nine were arrested.

Officials said the tunnel, which was 60ft (18m) long, was not properly reinforced.

The city issued an emergency order to stabilise the structure on Wednesday.

""We have been on site in Crown Heights since [Tuesday] morning to investigate the illegal excavation work found underneath the buildings, and its impacts on the neighbouring structures,"" New York's Department of Buildings said.

""We will continue to monitor the progress of this emergency stabilization work,"" officials added, warning that additional action may be required.

City inspectors were called to the Chabad-Lubavitch headquarters in Brooklyn on Monday to conduct an emergency structural inspection under concerns that the illegal tunnel could have caused damage to the famous property.

A brawl then ensued between police and some men inside the synagogue resisting the effort.

They were charged with criminal mischief, reckless endangerment and obstructing governmental administration.

The tunnels were built under a prominent street in Brooklyn, where the Chabad-Lubavitch headquarters are located. The building is one of the most significant Jewish sites in the city.

The building, which sees thousands of visitors each year, was formerly the home of the leader of the Orthodox Jewish movement - Rabbi Menachem Mendel Schneerson.

The rabbi is credited with leading the Chabad-Lubavitch and revitalising the Hasidic religious community after it was devastated in the Holocaust. He died in 1994, but his headquarters remains a well-known centre for the Jewish religion.

It is unclear who built the tunnel, how they did it and what their motivations were. It appears the tunnel connects to at least one other building on the street in Brooklyn.

But a spokesperson for the Chabad blamed the incident on a ""group of extremist students"".

And Rabbi Yehuda Krinsky, the chairman of the Chabad, thanked police for their efforts and said the community was ""pained by the vandalism of a group of young agitators"".

""These odious actions will be investigated, and the sanctity of the synagogue will be restored,"" he said.

One local told the New York Times that the men sought to build the tunnel to hasten the expansion of the synagogue.

Some members who have attended services and functions at the Chabad have reportedly complained about overcrowding in the building in recent years.",UK,
https://www.bbc.co.uk/news/uk-wales-12254232,'Illegal' workers caught in Border Agency Welsh raids,2011,"Officers swooped on four food businesses across Wales

Thirteen immigrants suspected of working illegally have been seized in a series of raids across Wales by the UK Border Agency.

The raids took place on Wednesday at businesses in Cardiff, Rhyl, Brynamman and Ystradgynlais.

The four firms have been issued with a penalty notice for employing illegal workers.

Jane Farleigh of the UK Border Agency in Wales warned immigration offenders that more raids were planned.

After a raid at Seagull International Foods inRhyl, Denbighshire, immigration checks revealed two men from Pakistan, aged 28 and 33, were working illegally, said the agency.

Two Bangladeshi men, aged 27 and 30, who claimed to be customers, were also found to be in the country illegally.

Three of the men were arrested and remain in detention while steps are taken to deport them.

The 33-year-old from Pakistan was placed on immigration bail and must report weekly to a police station while the agency arranges his removal from the UK.

A 34-year-old Malaysian man was seized in the raid on accommodation attached to Central House Cantonese takeaway,Ystradgynlais, Powys.

The man, who had stayed in the country illegally after his visa expired, was placed on immigration bail while arrangements are made to deport him.

InCardiff, immigration officers raiding Mowgli's Indian restaurant found four employees from Bangladesh had no legal right to work in the UK.

A 27-year-old man is in immigration detention pending deportation. Three men aged 24, 28 and 30 have been placed on immigration bail and must report weekly to a police station while the agency arranges their removal from the UK.

In the fourth raid on Wok U Like inBrynamman, Carmarthenshire, two Chinese men, aged 26 and 30, were arrested and remain in detention ahead of their removal from the UK.

Two Chinese men, aged 24 and 35, were placed on immigration bail.

Ms Farleigh, regional director for the UK Border Agency in Wales, said: ""Through successful operations like this we are sending a simple message to immigration offenders living and working across Wales - more raids are planned and you will be caught.

""Illegal working undercuts businesses that stay within the law and exploits foreign workers.

""As long as there are opportunities for illegal jobs the UK will be an attractive place for illegal migrants - that is why we are putting a stop to employers who do not play by the rules.""

The agency said if the businesses could not prove that the correct right-to-work checks - such as asking for a passport or work permit - had been carried out on those found working, a fine of up to Â£10,000 per illegal employee would be imposed.

UK immigration minister Damian Green said: ""Illegal immigration puts huge pressure on the public purse at a time when the country can least afford it.

""Together with the police and the Serious Organised Crime Agency we will continue to make life as difficult as possible for those who cheat the immigration system.""",Wales,Wales Politics
https://www.bbc.co.uk/news/uk-england-devon-11099033,Four illegal workers found in Plymouth restaurant raid,2010,"Four illegal workers have been found at a restaurant in Devon.

The discovery was made during a raid by UK Border Agency staff on the Nibana Restaurant in Crownhill, Plymouth, on Tuesday evening.

The illegal workers are an 18-year-old Iranian man and three Bangladeshi men, aged 22, 24 and 27.

The operation was part of planned nationwide action to tackle illegal working, sham marriages, bogus colleges and organised immigration crime.

After checking the immigration status of staff, three men were found to have no right to work in the UK.

They have immigration applications currently being processed, but do not have permission to work.

If these applications are turned down, the men will be deported.

One of the men told officers he had permission to work in the UK and initial checks indicated this was the case, but it emerged that his visa had expired in July and he was therefore in the UK illegally.

Officers returned to the restaurant on Wednesday and arrested the 24-year-old Bangladeshi.

He and the 27-year-old man are both being held in immigration detention pending their removal from the UK.

The restaurant was given a civil penalty notice warning the employer a fine of up to Â£40,000 - Â£10,000 per illegal worker - will be imposed unless proof is provided that right-to-work checks were carried out on the men.

Immigration Minister Damian Green said: ""We are determined to make it harder than ever for illegal immigrants to come to the UK.

""Illegal immigration puts pressure on public services, local communities and legitimate businesses at a time when this country cannot afford it.""",England,Devon
https://www.bbc.co.uk/news/uk-england-berkshire-12070574,Arrests in Oracle shopping centre illegal workers raid,2010,"Four suspected illegal workers have been arrested in a raid at The Oracle Shopping Centre in Reading.

Three Israeli nationals, two men and a woman, were held at the Heat and Click stall on suspicion of working in breach of their visa conditions.

A 22-year-old Israeli woman was arrested at the Magnolia stall on suspicion of the same offence.

All four, who were held during the UK Border Agency (UKBA) operation on Sunday, now face being deported.

Their employers could face fines of up to Â£10,000 per person if it is proved they did not carry out the correct checks.

Details of the arrests have only just been released by the UKBA.",England,Berkshire
https://www.bbc.co.uk/news/av/uk-politics-32823129,Home Secretary Theresa May vows illegal worker crackdown,2015,"Police would be able to seize the wages of illegal workers as proceeds of crime under government plans to be set out in next week's Queen's Speech.

Working illegally in the UK will also become a criminal offence as part of the proposed crackdown.

Speaking  to BBC Breakfast, Home Secretary Theresa May said: ""We want to crack down on those who have no right to be here, but who are here and are working.""",UK,
https://www.bbc.co.uk/news/uk-england-beds-bucks-herts-11384024,Illegal worker taught at schools in Bedfordshire,2010,"An illegal immigrant who used false identification to gain work as a teacher in Bedfordshire has been jailed for six months.

Brian Segole was taken on as a supply teacher even though he had not gained asylum since arriving from Zimbabwe, Luton Crown Court heard.

The 39-year-old, of Romney Walk, Bedford, admitted two counts of possessing false documents with intent.

The court heard he used a South African passport with a fake Home Office stamp.

The document purported to show he had indefinite leave to remain in the country.

Claudette Elliott, prosecuting, said Segole's appeals to stay in the UK had been dismissed but he remained in the country.

When the agency which employed him made further checks in 2008 they found his credentials were false and he was dismissed, but police were not informed until this year, the court heard.

Pamela Brain, defending said: ""He was persecuted in Zimbabwe where he was a fully trained teacher.

""He has relatives who are British citizens and came here to seek asylum.

""He tried to make a living here working in schools in Bedford and had a good record.

""He was paying his tax and national insurance.

""He very much regrets these offences and is ashamed and embarrassed.""

Judge Michael Kay QC told him: ""The only sentence open to me is imprisonment.

""What happens to you at the end of the sentence is a matter for the immigration authorities.""",England,"Beds, Herts & Bucks"
https://www.bbc.co.uk/news/videos/cgr4dr4rp74o,Watch: BBC reporter confronts man at centre of illegal worker network,2025,"A man at the centre of an organised crime network has been caught on camera telling BBC undercover reporters how he can help to evade fines of up to Â£60,000 for employing illegal workers.

BBC UK editor Ed Thomas later confronted Kardos Mateen, also known as Shaxawan, about his claims.",England,Scotland
https://www.bbc.co.uk/news/articles/cr5830j5yljo,Car wash owner fined Â£180k for illegal workers,2025,"The owner of Fiveways Car Wash near Barton Mills has been fined and banned as a company director for seven years

A hand car wash owner has been fined Â£180,000 and banned as a company director for seven years after employing four illegal workers.

Vittorio Dragoti, 28, of Queensway, Mildenhall, Suffolk, hired workers from Romania at the Fiveways Car Wash on the Fiveways Roundabout near the A11 at Barton Mills.

The workers were discovered when immigration enforcement officials visited the car wash last year, according to the Insolvency Service.

Dave Magrath, director of investigation and enforcement services at the Insolvency Service, said company directors had ""clear statutory obligations to recruit people"" with the right to work in the UK.

Officials found the Romanian men, aged between 18 and 49, with no right to work in the UK when the car wash was visited last April.

The Insolvency Service said Dragoti was the sole director of Vito's Car Care Limited, the company in charge of the car wash, and the fine remained unpaid.

He is prevented from becoming involved in the promotion, formation or management of a company, without the permission of a court.

""Vittorio Dragoti's disqualification as a company director is a result of ongoing close collaboration between the Insolvency Service and our partners at the Home Office to clamp down on rogue directors,"" Mr Magrath added.

Cheryl Daldry, the Home Office's East of England immigration compliance and enforcement lead, said the case was a ""great example of the serious consequences that are in store for business owners who fail to carry out checks on individuals they hire to ensure they have the right to work in the UK"".

""Dragoti flouted our employment and immigration rules by employing multiple people with no right to work in the UK, resulting in long-term enforcement action against himself and his business,"" she added.

Do you have a story suggestion for Suffolk?

Follow Suffolk news onBBC Sounds,Facebook,external,Instagram,externalandX,external.",England,Suffolk
https://www.bbc.co.uk/news/articles/c51n02rvg5mo,Plumber guilty of illegal gas work and theft,2024,"Ashley Powell pleaded guilty to three charges at Hereford Magistrates Court

A Herefordshire plumber has received a suspended prison sentence and ordered to pay compensation after dishonestly claiming to have been Gas Safe registered.

Ashley Powell, 39, of Thompson Place, Hereford, carried out illegal gas work on domestic boilers, gas cookers and gas fires between June 2018 and March 2023.

After appearing at Hereford Magistrates Court pleading guilty to three charges, Powell was handed a four month prison sentence suspended for 12 months and ordered to pay Â£1,822.66 in compensation.

The 39-year-old pleaded guilty to falsely claiming he was Gas Safe registered, stealing Â£140 and deceiving customers.

In response to the March hearing, Herefordshire Councilâs head of regulatory and technical services Charles Yarnold advised residents to check that any gas engineer they used was Gas Safe registered.

He said: ""The consequences of using someone who is not legally approved can potentially be fatal.

""You should also not pay up front for repairs, just pay in full when the repair has been completed satisfactorily.""

Follow BBC West Midlands onFacebook,external,X,external, andInstagram,external. Send your story ideas to:newsonline.westmidlands@bbc.co.uk,external",England,Hereford & Worcester
https://www.bbc.co.uk/news/uk-england-oxfordshire-26484225,'Illegal' Didcot restaurant workers arrested in operation,2014,"Home Office teams arrested 20 workers during the operation in Didcot

Sixteen suspected illegal workers have been arrested in an operation by Home Office enforcement officers.

Six restaurants and takeaways in Didcot, Oxfordshire - all believed to be owned by the same person - were visited on Thursday evening.

Thirteen of those arrested have been detained pending removal from the UK. Three others have been placed on immigration bail.

They will be removed from the UK if found to have no leave to remain.

Three other men found working illegally at one of the premises in Broadway were not arrested, but must report regularly to the Home Office while their cases are progressed.

Each business visited will face a civil penalty of up to Â£10,000 per illegal worker found, unless it can provide proof that the correct right-to-work checks were carried out.",England,Oxfordshire
https://www.bbc.co.uk/news/uk-23535938,Two-thirds of fines for illegal workers uncollected,2013,"Illegal working operation: A previous raid in London

Two-thirds of fines imposed on employers of illegal workers have been uncollected in the past five years, the BBC has learnt.

A Freedom of Information request found the Home Office had issued almost Â£80m in fines but collected Â£25m.

Restaurants and take-aways incurred the most fines - more than Â£55m.

Meanwhile, immigration enforcement officers have been taking part in 200 raids and have arrested 101 suspected illegal immigrants across the country.

The Home Office has been running the major illegal workers crackdown.

The data on fines collected by BBC News relates to the civil penalty system through which the Home Office can fine an employer up to Â£10,000 if they are found to have an illegal immigrant on their books.

The figures show that more than 8,500 penalties totalling Â£79,300,000 were issued between 2008/09 and 2012/13, but two-thirds of that total remains uncollected.

In the first year that the fines system was in operation, there were Â£16.7m in fines - but only Â£1.3m of that was collected. Since then, the amount collected has increased to more than Â£6m a year.

The businesses that have received the most penalties include restaurants, take-aways, car washes, factories, food producers and small shops. More than 150 supermarkets were also fined for having illegal workers.

In its response to the BBC's FOI request, the Home Office said some of the original fines may have been reduced or cancelled after appeals. Some employers may have also gone out of business - while others could have asked to pay in instalments.

A Home Office spokesman said: ""The government is determined to take effective action to reduce illegal migration, and to tackle illegal working. Giving employers hefty fines if they employ illegal immigrants is a key part of this.

""As part of our upcoming Immigration Bill, we will take even tougher action against businesses which use illegal labour and will double the fines levied against rogue employers. The Bill will also strengthen our ability to enforce unpaid fines.""

In the last financial year, there were more than 5,000 illegal workers operations resulting in some 4,500 arrests.

Speaking about Thursday's enforcement operations, immigration minister Mark Harper said: ""Today's arrests highlight the routine work we are carrying out every day to stamp out illegal working.

""We are sending a clear message to employers who choose to use illegal labour: we will find you and you will pay a heavy penalty.

""Illegal working undercuts legitimate businesses and is often linked to exploitative behaviour such as tax evasion and harmful working conditions. We will not allow the growth of a shadow economy for illegal migrants.""

FOI data conducted by BBC Researcher Laura Francis.",England,Scotland
https://www.bbc.co.uk/news/av/world-asia-27832651,Illegal Cambodian migrant workers flee Thailand,2014,"Thousands of Cambodian migrant workers have been crossing the border from Thailand to return home to avoid a crackdown on illegal workers by Thai authorities.

It comes just weeks after Thailand's army declared martial law and seized control of the government.",UK,
https://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-22277883,Illegal workers found at Aberdeen takeaway Khyber Pass,2013,"Two men have been found working illegally at an Aberdeen takeaway, the Home Office has said.

Officers, acting on intelligence, targeted the Khyber Pass in the Spital on Tuesday evening.

Two men from Pakistan were found to have overstayed their visas.

Home Office's Scotland immigration enforcement team assistant director Adam Scarcliffe said: ""Those who break the law should know that they will face heavy fines.""",Scotland,Scotland Politics
https://www.bbc.co.uk/news/articles/c2468q3y75vo,US accused of using illegal workers at centre processing refugee claims in South Africa,2025,"The US has prioritised white South Africans despite reducing overall refugee numbers

South Africa has accused the US of using Kenyan nationals withoutwork permits at a facility processing applications by white South Africans for refugee status.

Seven Kenyans were arrested after intelligence reports revealed that people ""had recently entered South Africa on tourist visas and had illegally taken up work"" at the centre, said a statement from South Africa's department of home affairs.

The US responded by accusing South Africa of ""interference"" in its efforts to admit white Afrikaners as refugees.

The US is offering asylum status to Afrikaners as it says the community is facing persecution. South Africa's government has rejected the claims.

The US has reduced its yearly intake of refugees from around the world from 125,000 to 7,500, but says it will prioritise Afrikaners, who are mostly descendants of Dutch and French settlers.

This is one of the issues that have caused a sharp deterioration in relations between South Africa and the Trump administration.

South Africa says the Kenyan nationals arrested in Tuesday's raid will now be deported and will be banned from entering the country for five years.

They had previously been denied work visas but were found ""engaging in work despite only being in possession of tourist visas, in clear violation of their conditions of entry into the country"", the statement said.

South Africa also expressed concern that foreign officials appeared to have coordinated with undocumented workers and said it had reached out to the US and Kenya to resolve the matter.

The home affairs department said the raid showcased the commitment that South Africa shared ""with the United States to combating illegal immigration and visa abuse in all its forms"".

In a statement issued on Thursday, the US State Department said it condemned ""in the strongest terms the South African government's recent detention of US officials performing their duties to provide humanitarian support to Afrikaners"".

It also accused South Africa of releasing the passport information of its officials, which it called ""an unacceptable form of harassment"" and an attempt to intimidate them.

South Africa has rejected this allegation, saying it treats ""data security with the utmost seriousness"".

In its statement on Wednesday, it said that no US officials were arrested and the operation was not at a diplomatic site.

The processing of applications by white South Africans is being done by RSC Africa, according to the US embassy in South Africa. RSC Africa is a Kenyan-based refugee support centre operated by Church World Service (CWS).

The BBC has asked RSC Africa for comment.

US President Donald Trump has repeatedly claimed that Afrikaners are being subjected to a ""genocide"" in South Africa, even though there is no evidence that white farmers are more likely to be the victims of crime than their black counterparts.

He offered Afrikaners refugee status earlier this year after South African President Cyril Ramaphosa signed a law allowing the government to seize land without compensation in rare instances.

A first group of about 50 people flew to the US on a chartered plane - it is not clear how many others have moved, or are in the process of applying.

Because of the legacy of the racist apartheid system, the majority of privately owned farmland in South Africa is owned by the white community and South Africa's government is under pressure to provide more land to black farmers. However, it stresses that no land has yet been seized under the new law.

South Africa has repeatedly tried to mend fences with the Trump administration, most famously when Ramaphosa led a high-level delegation to the White House earlier this year.

However, this backfired whenTrump ambushed him with images, videos and news reportsallegedly showing that the government was persecuting white people.

One video featured firebrand South African opposition figure Julius Malema singing: ""Shoot the Boer [Afrikaner], Shoot the farmer"".

However, a South African court has ruled that this song, which Malema often chants at his political rallies, is not hate speech.

Last month, the US boycotted the G20 summit in South Africa and has said it would not invite South African officials to its meetings since it took over leadership of the grouping of the world's biggest economies.

Go toBBCAfrica.com,externalfor more news from the African continent.

Follow us on Twitter@BBCAfrica,external, on Facebook atBBC Africa,externalor on Instagram atbbcafrica,external",UK,
https://www.bbc.co.uk/news/uk-england-devon-15726508,Arrests in Devon illegal worker raids,2011,"The UK Border Agency says it has arrested 24 people working illegally in Devon and Cornwall.

The 24 had committed offences including entering the UK illegally, overstaying visas and breaching student visa conditions, said the agency.

All those arrested are now awaiting deportation from the UK.

Owners of the businesses could be fined up to Â£10,000 per illegal worker unless they can prove that right-to-work checks were carried out.

There were arrests at: Naz Indian Cuisine in Teignmouth; Okehampton's Rajpoot; Rickshaw Boy in Paignton; Simla Spice, Torquay; Moghul Brasserie in Barnstaple; Spice Bazaar in Bovey Tracey; American Nails, Barnstaple; Ilfracombe's Emperor's Court; and Food4U in Plymouth.

Three people were also arrested at the New Rodney, in Saltash.",England,Devon
https://www.bbc.co.uk/news/articles/c5y5379djl3o,Starmer considering digital ID scheme to tackle illegal migration,2025,"Starmer considering digital ID cards to tackle illegal immigration

Sir Keir Starmer has confirmed for the first time the government is looking at digital ID as a way to tackle illegal immigration.

The prime minister said a new identity programme could play an ""important part"" in reducing the incentive to enter the UK without permission.

He added things had ""moved on"" since the fraught debate over ID cards under the last Labour government in the mid-2000s.

But Conservative leader Kemi Badenoch said: ""I think as a way of helping to control immigration, it is not really going to solve the problem.""

Speaking to political editor Chris Mason, Sir Keir said: ""We all carry a lot more digital ID now than we did 20 years ago, and I think that psychologically, it plays a different part.""

Asked whether a new scheme could play a role in reducing the attractiveness of the UK as a destination for illegal migrants, he added: ""My instinct is it can play an important part. Obviously we need to look through some of the detail.""

He added that, two decades on from the row over New Labour's physical ID card scheme, the public was likely to ""look differently"" at a digital-based scheme.

He did not confirm whether any new digital ID scheme would be mandatory.

By law, employers have to check that prospective candidates have the right to work in the UK.

Since 2022, they have been able to carry out checks on passport-holding British and Irish citizens by using digital verification services that have been certified by the government.

A Home Office online scheme also exists to verify the status of some non-British or Irish citizens, whose immigration status is held electronically.

It is understood officials are looking at whether requiring a digital ID could provide a more consistent approach to verifying identity.

They are also thought to be exploring whether the scheme could reduce the use of fake documents, and make it easier to target enforcement activity.

Sir Keir's comments are the most positive remarks yet by the prime minister about the idea, which is likely to reignite a debate over civil liberties.

Cabinet Office minister Pat McFadden has visited Estonia recently to examine the Baltic state's extensive use of digital identity to allow citizens to access government and some private services such as medical records, voting and banking.

The government haspreviously rejecteda digital ID proposal suggested by former Labour Prime Minister Sir Tony Blair, whose government introduced plastic ID cards in the late 2000s.

Legislation to introduce the scheme was the subject of bitter clashes in the House of Lords, and plans to make them compulsory for UK citizens was later dropped.

Around 15,000 entered circulation but the scheme was scrapped, and database destroyed, by the Conservative-Liberal Democrat coalition government in 2011.

Asked for the Tory position on digital ID, leader Kemi Badenoch said it would not help the government fulfil its pledge ""smash the gangs or stop the boats"".

""A lot of people who come to the country end up disappearing into the grey economy, or the black economy. and working illegally,"" she added.

There are sanctions including fines of up to Â£60,000 per unauthorised worker in cases where foreign workers are found to be working illegally.

For agency workers, the responsibility lies with the agency to conduct the relevant checks.

In March, the government announced the requirement to conduct a testwould be extendedto self-employed contractors carrying out work on behalf of a company.

Currently, firms are responsible for conducting checks on such workers only if they have sponsored the visa allowing them to work in the UK.

Home Secretary Yvette Cooper argued the extension would help enforcement in the so-called gig economy, where many workers are employed in temporary or casual roles.

In July, French President Emmanuel Macron said the UK had agreed to address the ""fight against illegal work"" as part of pull factors attracting illegal migrants.

The government has also been under pressure to find alternative living arrangements for around 32,000 asylum seekers currently living in taxpayer-funded hotels whilst their claims are processed.

Ministers have promised to stop using hotels to house asylum seekers by the time of the next election, due by 2029.

Sir Keir said he had asked officials at the Home Office and Ministry of Defence to ""work at pace"" to identify military sites that could be used to provide alternative accommodation.

Sign up for our Politics Essential newsletterto keep up with the inner workings of Westminster and beyond.",UK,
https://www.bbc.co.uk/news/articles/clydd7zeye7o,US judge says mass firings of some federal workers likely illegal,2025,"A California judge has said the mass firings of probationary employees by the Trump administration were likely unlawful.

The ruling said the Office of Personnel Management (OPM) had told thousands of employees across a handful of federal agencies they were fired using authority the agency does not have, US District Judge William Alsup ruled.

""[OPM] does not have any authority whatsoever, under any statute in the history of the universe, to hire and fire employees at another agency,"" he said. ""They can hire and fire their own employees.""

In court the government argued OPM asked, not ordered, the agencies to fire these employees.

They also argued that probationary employees are not guaranteed employment and that only the highest performing and mission-critical employees should be hired.

Government workers have been the target of the Trump administration's efforts to reduce the federal workforce in the name of cutting costs.

Many employees affected by the firings are probationary employees - usually those in their first or second year in a job - though they can sometimes be long-time employees who were recently promoted.

There are some 200,000 probationary employees in the federal workforce.

Judge Alsup ordered OPM to revoke its directives to multiples agencies - including the Department of Veterans Affairs, the National Park Service, and the Defence Department - to terminate employees.

He issued a temporary restraining order which puts a momentary pause on the government's actions until a judge revisits the matter in the coming weeks.

The case began after a coalition of labour unions and non-profit organisations sued the government, arguing OPM unlawfully fired individuals by falsely claiming workers were performing poorly.

Everett Kelley, the National President of the American Federation of Government Employees, called the ruling a victory for Americans were were ""illegally fired"" from their jobs by an agency with ""no authority to do so"".

""These are rank-and-file workers who joined the federal government to make a difference in their communities, only to be suddenly terminated due to this administration's disdain for federal employees and desire to privatize their work,"" he said.

OPM declined the BBC's request for comment.",UK,
https://www.bbc.co.uk/news/articles/cn7x8k2y4kdo,Indian restaurant shut after illegal workers found,2025,"Red Rose in Clevedon had to temporarily close after a visit from the Home Office's immigration enforcement team

An Indian restaurant was temporarily shut down after three men were found to be working there illegally.

Red Rose, in Clevedon, has been handed a six-month court order following a visit by the Home Office's Immigration Enforcement team on 12 April.

Enquiries found three men from Bangladesh, who had no right to work in the UK, were being employed. Despite attempting to evade officers by running out of the back of the restaurant, they were detained and arrested, the enforcement team said.

Taunton Magistrates' Court heard on 16 April how officers had visited the premises twice before and it had previously been issued with a Â£30,000 fine for hiring illegal workers.

The six-month compliance order means officers will closely monitor the business, including through monthly visits, to ensure it is complying with immigration rules.

It also requires the business owner to provide immigration officers with employment documentation when requested.

Aimee Langston, chief immigration officer at the West of England Immigration and Customs Enforcement Team, said: ""I hope this compliance order sends a clear message that we will continue to pursue businesses suspected of breaking immigration rules.

""It is a legal requirement to carry out right to work checks on employees and those who disregard the law and the integrity of our immigration system will face the full consequences.""

Immigration enforcement teams have carried out 6,784 illegal working visits to premises and made 4,779 arrests since July 2024 â an increase of 40% and 42% respectively - compared to the same period 12 months ago.

Tell us which stories we should cover in Bristol

Follow BBC Bristol onFacebook,external,X,externalandInstagram,external. Send your story ideas to us on email or viaWhatsApp on 0800 313 4630.",England,
https://www.bbc.co.uk/news/uk-northern-ireland-68669224,FP McCann: Concrete firm could face fine for illegal workers,2024,"Two firms could face fines after 13 illegal workers were arrested during an immigration raid.

Twelve men and a woman were arrested in north Wales on 19 March.

FP McCann, a concrete supplier based in County Londonderry, has been referred for a penalty of up to Â£225,000 for employing five illegal contractors.

Adana Construction, from Stockport, has been referred for a penalty of up to Â£180,000 for employing four illegal workers.

""Illegal working causes untold harm to communities, puts vulnerable people at risk, defrauds the public purse and undercuts honest employers and jobseekers, HM Insp Ryan Moore said.

""This operation was a huge success and I thank our officers who executed it expertly"".

The Home Office said the operation at the former paper mill where the workers were arrested was launched in response to concerns raised by the public.

Shotton Mill is being converted to a containerboard factory.

The 13 people arrested were working as subcontracted labourers and steel-fixers.  The Home Office said they would now be removed from the UK.

Both companies were issued with civil penalty referral notices, pending a review of evidence from the site visit and company records.

Under the civil penalty process, a referral notice is issued if officials determine they have found illegal workers and there is no statutory excuse for employing them.

At that stage the company can provide further evidence that it wants to be taken into account when determining liability and the level of any penalty.

The civil penalty can also be challenged in court. Fines for employing illegal workers were significantly increased in February.

The maximum civil penalty for a first breach increased from Â£15,000 a worker to Â£45,000 a worker.

This article was amended on 28 March 2024. In its original statement the Home Office said the two firms had been fined. It subsequently clarified that they had been referred for civil penalty notices.",UK,
https://www.bbc.co.uk/news/articles/cr5r6dz1yj8o,Restaurant with illegal workers loses alcohol licence,2025,"The business was fined Â£90,000 for employing two people who did not have the right to work in the UK

A restaurant fined Â£90,000 for employing illegal workers has had its alcohol licence revoked.

Immigration officers found the three workers at Exotic Karahi in Farnham Road, Slough, during a visit in September 2024.

They were identified as immigration offenders and reported receiving free food in exchange for their labour during an interview.

A Slough Borough Council meeting heard this could have amounted to ""modern-day slavery"".

Exotic Sweet Centre Limited, which trades as Exotic Karahi, received the civil penalty for employing two people who did not have the right to work in the UK in November.

The Home Office then requested a review of the business's premises licence in June, on the grounds its ""prevention of crime and disorder"" conditions had not been met - a view supported by Thames Valley Police, councillors heard.

The Home Office said the licence holder and management had ""failed to conduct mandatory employment checks to prevent illegal working"".

Caroline Laird, a Home Office immigration enforcement officer, said: ""[The workers] were paid by way of food, which, obviously is also a way of going unnoticed and promoting working for nothing really, as they don't have any other means of gaining lawful employment in the UK.""

Sub-chair of the committee, councillor Mohammed Nazir, asked: ""In other words, they could have been constituted as slave labour?""

Ms Laird replied: ""Yes, modern-day slavery.""

Restaurant owner, Inderpaul Roa, told councillors he was diagnosed with Guillain-BarrÃ© syndrome (GBS) and recovering at the time of the raid.

He said: ""I was literally paralysed and so I was in hospital. This sort of happened over night.""

He said a manager was hired during this time, and oversaw hiring workers and overseeing their immigration status. The manager was fired following the case.

Surendra Panchal, the legal representative of Mr Rao and his son Deep Singh Rao, said: ""We are not running away from the mistake that was caused at the premises.

""We have explained to you why those mistakes were happening, and we've learned a lesson from it.""

The restaurant will still be able to sell food and soft drinks until 23:00 BST.

Do you have a story BBC Berkshire should cover?

You can followBBC BerkshireonFacebook,external,X (Twitter),external, orInstagram,external.",England,Berkshire
https://www.bbc.co.uk/news/uk-england-surrey-23765353,Illegal workers arrested at Woking restaurant,2013,"Three workers who entered the country illegally have been sent to a detention centre after they were arrested at a restaurant in Surrey.

Two women, aged 19 and 22, and a man, 30, all from Albania, were held after immigration officers raided Bellini Restaurant in Hermitage Road, Woking.

The Home Office said the firm could be fined up to Â£10,000 per worker if it cannot prove the right checks were carried out.

Another man, 33, who did not have the right to work in the UK, was also found at the restaurant.

His case is currently under consideration, the government spokesman said.",England,Surrey
